Unnamed: 0,封面,书名,豆瓣链接,作者,译者,出版社,出版日期,价格,评分,评分人数,一句话评价,小说,散文随笔,传记,历史,心理学,文化,艺术,人文社科,政治军事,经济管理,科普读物,计算机与互联网,社会学,哲学,诗歌
0,https://img1.doubanio.com/view/subject/s/public/s1070959.jpg,红楼梦,https://book.douban.com/subject/1007305/,[清] 曹雪芹 著 ,, 人民文学出版社 , 1996-12 , 59.70元,9.6,397683,都云作者痴，谁解其中味？,,,,,,,,,,,,,,,
1,https://img1.doubanio.com/view/subject/s/public/s29053580.jpg,活着,https://book.douban.com/subject/4913064/,余华 ,, 作家出版社 , 2012-8-1 , 20.00元,9.4,765907,生的苦难与伟大,1,,,,,,,1,,,,,,,
2,https://img1.doubanio.com/view/subject/s/public/s4371408.jpg,1984,https://book.douban.com/subject/4820710/,[英] 乔治·奥威尔 , 刘绍铭 , 北京十月文艺出版社 , 2010-4-1 ,28,9.4,263268,栗树荫下，我出卖你，你出卖我,,,,,,,,,,,,,,,
3,https://img1.doubanio.com/view/subject/s/public/s27237850.jpg,百年孤独,https://book.douban.com/subject/6082808/,[哥伦比亚] 加西亚·马尔克斯 , 范晔 , 南海出版公司 , 2011-6 , 39.50元,9.3,399667,魔幻现实主义文学代表作,,,,,,,,,,,,,,,
4,https://img2.doubanio.com/view/subject/s/public/s30016152.jpg,三体全集,https://book.douban.com/subject/6518605/,刘慈欣 ,, 重庆出版社 , 2012-1-1 , 168.00元,9.5,162570,地球往事三部曲,,,,,,,,,,,,,,,
5,https://img9.doubanio.com/view/subject/s/public/s29101586.jpg,哈利·波特,https://book.douban.com/subject/24531956/,J.K.罗琳 (J.K.Rowling) , 苏农 , 人民文学出版社 , 2008-12-1 , 498.00元,9.7,89435,从9¾站台开始的旅程,,,,,,,,,,,,,,,
6,https://img1.doubanio.com/view/subject/s/public/s1078958.jpg,飘,https://book.douban.com/subject/1068920/,[美国] 玛格丽特·米切尔 , 李美华 , 译林出版社 , 2000-9 , 40.00元,9.3,202529,革命时期的爱情，随风而逝,,,,,,,,,,,,,,,
7,https://img2.doubanio.com/view/subject/s/public/s1076932.jpg,三国演义（全二册）,https://book.douban.com/subject/1019568/,[明] 罗贯中 ,, 人民文学出版社 , 1998-05 , 39.50元,9.3,158380,是非成败转头空,,,,,,,,,,,,,,,
8,https://img2.doubanio.com/view/subject/s/public/s29651121.jpg,房思琪的初恋乐园,https://book.douban.com/subject/27614904/,林奕含 ,, 北京联合出版公司 , 2018-2 , 45.00元,9.2,348333,向死而生的文学绝唱,,,,,,,,,,,,,,,
9,https://img1.doubanio.com/view/subject/s/public/s2347590.jpg,动物农场,https://book.douban.com/subject/2035179/,[英] 乔治·奥威尔 , 荣如德 , 上海译文出版社 , 2007-3 , 10.00元,9.3,146903,太阳底下并无新事,,,,,,,,,,,,,,,
10,https://img1.doubanio.com/view/subject/s/public/s1229240.jpg,福尔摩斯探案全集（上中下）,https://book.douban.com/subject/1040211/,[英] 阿·柯南道尔 , 丁钟华 等 , 群众出版社 , 1981-8 , 53.00元/68.00元,9.3,125694,名侦探的代名词,,,,,,,,,,,,,,,
11,https://img1.doubanio.com/view/subject/s/public/s24514468.jpg,白夜行,https://book.douban.com/subject/10554308/,[日] 东野圭吾 , 刘姿君 , 南海出版公司 , 2013-1-1 , 39.50元,9.2,435046,一宗离奇命案牵出跨度近20年步步惊心的故事,,,,,,,,,,,,,,,
12,https://img2.doubanio.com/view/subject/s/public/s1103152.jpg,小王子,https://book.douban.com/subject/1084336/,[法] 圣埃克苏佩里 , 马振聘 , 人民文学出版社 , 2003-8 , 22.00元,9.1,724255,献给长成了大人的孩子们,,,,,,,,,,,,,,,
13,https://img2.doubanio.com/view/subject/s/public/s1034062.jpg,安徒生童话故事集,https://book.douban.com/subject/1046209/,（丹麦）安徒生 , 叶君健 , 人民文学出版社 , 1997-08 , 25.00元,9.2,123813,为了争取未来的一代,,,,,,,,,,,,,,,
14,https://img2.doubanio.com/view/subject/s/public/s1369343.jpg,撒哈拉的故事,https://book.douban.com/subject/1060068/,三毛 ,, 哈尔滨出版社 , 2003-8 , 15.80元,9.2,157273,游荡的自由灵魂,,,,,,,,,,,,,,,
15,https://img9.doubanio.com/view/subject/s/public/s26018275.jpg,天龙八部,https://book.douban.com/subject/1255625/,金庸 ,, 生活·读书·新知三联书店 , 1994-5 , 96.00元,9.2,126944,有情皆孽，无人不冤,,,,,,,,,,,,,,,
16,https://img9.doubanio.com/view/subject/s/public/s34099286.jpg,呐喊,https://book.douban.com/subject/1449351/,鲁迅 ,, 人民文学出版社 , 1973-3 , 0.36元,9.2,147684,新文学的第一声呐喊,,,,,,,,,,,,,,,
17,https://img2.doubanio.com/view/subject/s/public/s23128183.jpg,杀死一只知更鸟,https://book.douban.com/subject/6781808/,[美] 哈珀·李 , 高红梅 , 译林出版社 , 2012-9 , 32.00元,9.2,134077,有一种东西不能遵循从众原则，那就是——人的良心,,,,,,,,,,,,,,,
18,https://img9.doubanio.com/view/subject/s/public/s3745215.jpg,明朝那些事儿（1-9）,https://book.douban.com/subject/3674537/,当年明月 ,, 中国海关出版社 , 2009-4 , 358.20元,9.2,155443,不拘一格的历史书写,,,,,,,,,,,,,,,
19,https://img1.doubanio.com/view/subject/s/public/s29799269.jpg,失踪的孩子,https://book.douban.com/subject/30172069/,[意] 埃莱娜·费兰特 , 陈英 , 人民文学出版社 , 2018-7 , 62.00元,9.2,71050,我的整个生命，只是一场为了提升社会地位的低俗斗争。,,,,,,,,,,,,,,,
20,https://img1.doubanio.com/view/subject/s/public/s1447349.jpg,沉默的大多数,https://book.douban.com/subject/1054685/,王小波 ,, 中国青年出版社 , 1997-10 , 27.00元,9.1,142690,沉默是沉默者的通行证,,,,,,,,,,,,,,,
21,https://img1.doubanio.com/view/subject/s/public/s29396368.jpg,悉达多,https://book.douban.com/subject/26980487/,[德] 赫尔曼·黑塞 , 姜乙 , 天津人民出版社 , 2017-1 , 32.00元,9.3,64416,,,,,,,,,,,,,,,,
22,https://img9.doubanio.com/view/subject/s/public/s29376146.jpg,新名字的故事,https://book.douban.com/subject/26986954/,[意] 埃莱娜·费兰特 , 陈英 , 人民文学出版社 , 2017-4 , 59.00元,9.2,81570,探索青年时代的激情、困惑、挣扎、背叛和失去,,,,,,,,,,,,,,,
23,https://img1.doubanio.com/view/subject/s/public/s24516687.jpg,邓小平时代,https://book.douban.com/subject/20424526/,【美】傅高义 (Ezra.F.Vogel) , 冯克利 , 生活·读书·新知三联书店 , 2013-1-18 , 88.00元,9.3,60044,个人命运背后的历史变局,,,,,,,,,,,,,,,
24,https://img9.doubanio.com/view/subject/s/public/s1319205.jpg,中国历代政治得失,https://book.douban.com/subject/1003479/,钱穆 ,, 生活·读书·新知三联书店 ,2001, 12.00元,9.2,65607,一部简明的“中国政治制度史”,,,,,,,,,,,,,,,
25,https://img9.doubanio.com/view/subject/s/public/s4468484.jpg,局外人,https://book.douban.com/subject/4908885/,[法] 阿尔贝·加缪 , 柳鸣九 , 上海译文出版社 , 2010-8 , 22.00元,9.1,218009,人生在世，永远也不该演戏作假,,,,,,,,,,,,,,,
26,https://img2.doubanio.com/view/subject/s/public/s27814883.jpg,人类简史,https://book.douban.com/subject/25985021/,[以色列] 尤瓦尔·赫拉利 , 林俊宏 , 中信出版社 , 2014-11 , 68.00元,9.1,187790,跟着人类一同走过十万年,,,,,,,,,,,,,,,
27,https://img2.doubanio.com/view/subject/s/public/s1144911.jpg,平凡的世界（全三部）,https://book.douban.com/subject/1200840/,路遥 ,, 人民文学出版社 , 2005-1 , 64.00元,9,311063,中国当代城乡生活全景,,,,,,,,,,,,,,,
28,https://img2.doubanio.com/view/subject/s/public/s34099301.jpg,野草,https://book.douban.com/subject/1915958/,鲁迅 ,, 人民文学出版社 , 1973-3 , 0.20元,9.5,41443,我以这一丛野草，在明与暗，生与死，过去与未来之际，献于友与仇，人与兽，爱者与不爱者之前作证。,,,,,,,,,,,,,,,
29,https://img1.doubanio.com/view/subject/s/public/s1762210.jpg,乡土中国,https://book.douban.com/subject/1795079/,费孝通 ,, 上海人民出版社 , 2006-04-01 ,38,9.2,78315,中国乡土社会传统文化和社会结构理论研究代表作,,,,,,,,,,,,,,,
30,https://img2.doubanio.com/view/subject/s/public/s1070222.jpg,围城,https://book.douban.com/subject/1008145/,钱锺书 ,, 人民文学出版社 , 1991-2 ,19,9,434908,幽默的语言和对生活深刻的观察,,,,,,,,,,,,,,,
31,https://img9.doubanio.com/view/subject/s/public/s28111905.jpg,白鹿原,https://book.douban.com/subject/10564071/,陈忠实 ,, 人民文学出版社 , 2012-9 , 39.00元,9.3,95546,一轴关于我们民族灵魂的现实主义画卷,,,,,,,,,,,,,,,
32,https://img9.doubanio.com/view/subject/s/public/s2157335.jpg,笑傲江湖（全四册）,https://book.douban.com/subject/1002299/,金庸 ,, 生活·读书·新知三联书店 , 1994-5 , 76.80元,9.1,106827,欲练此功，必先自宫,,,,,,,,,,,,,,,
33,https://img1.doubanio.com/view/subject/s/public/s1765799.jpg,东方快车谋杀案,https://book.douban.com/subject/1827374/,[英] 阿加莎·克里斯蒂 , 陈尧光 , 人民文学出版社 , 2006-5 , 18.00元,9.1,131024,谋杀诡计惊人，波洛的抉择耐人寻味,,,,,,,,,,,,,,,
34,https://img2.doubanio.com/view/subject/s/public/s11284102.jpg,霍乱时期的爱情,https://book.douban.com/subject/10594787/,[哥伦比亚] 加西亚·马尔克斯 , 杨玲 , 南海出版公司 , 2012-9-1 , 39.50元,9,266988,义无反顾地直达爱情的核心,,,,,,,,,,,,,,,
35,https://img9.doubanio.com/view/subject/s/public/s4007145.jpg,肖申克的救赎,https://book.douban.com/subject/1829226/,[美] 斯蒂芬·金 , 施寄青 , 人民文学出版社 , 2006-7 , 29.90元,9.1,115077,豆瓣电影Top1原著,,,,,,,,,,,,,,,
36,https://img9.doubanio.com/view/subject/s/public/s3248016.jpg,基督山伯爵,https://book.douban.com/subject/1085860/,[法国] 大仲马 , 周克希 , 上海译文出版社 , 1991-12-1 , 43.90元,9.1,124038,一个报恩复仇的故事，以法国波旁王朝和七月王朝为背景,,,,,,,,,,,,,,,
37,https://img2.doubanio.com/view/subject/s/public/s34099293.jpg,彷徨,https://book.douban.com/subject/1449348/,鲁迅 ,, 人民文学出版社 , 1973-3 , 0.37元,9.3,58499,路漫漫其修远兮，吾将上下而求索,,,,,,,,,,,,,,,
38,https://img1.doubanio.com/view/subject/s/public/s1151479.jpg,我与地坛,https://book.douban.com/subject/1209899/,史铁生 ,, 春风文艺出版社 , 2002-5 , 25.00元,9.2,94852,这是你的罪孽与福祉,,,,,,,,,,,,,,,
39,https://img9.doubanio.com/view/subject/s/public/s32271204.jpg,江城,https://book.douban.com/subject/7060185/,[美] 彼得·海斯勒 , 李雪顺 , 上海译文出版社 , 2012-1 , 36.00元,9.1,57416,外国人眼中的涪陵,,,,,,,,,,,,,,,
40,https://img1.doubanio.com/view/subject/s/public/s28050760.jpg,献给阿尔吉侬的花束,https://book.douban.com/subject/26362836/,[美] 丹尼尔·凯斯 , 陈澄和 , 广西师范大学出版社 , 2015-4 , 36.00元,9.1,86883,当声称能改造智能的科学实验选中心智障碍主角,,,,,,,,,,,,,,,
41,https://img2.doubanio.com/view/subject/s/public/s25814002.jpg,罗杰疑案,https://book.douban.com/subject/21371175/,[英] 阿加莎·克里斯蒂 , 常禾 , 新星出版社 , 2013-3 , 28.00元,9.2,60369,,,,,,,,,,,,,,,,
42,https://img1.doubanio.com/view/subject/s/public/s24575140.jpg,许三观卖血记,https://book.douban.com/subject/4760224/,余华 ,, 作家出版社 , 2012-9 , 24.00元,9.1,133527,,,,,,,,,,,,,,,,
43,https://img1.doubanio.com/view/subject/s/public/s2659208.jpg,月亮和六便士,https://book.douban.com/subject/1858513/,[英] 毛姆 , 傅惟慈 , 上海译文出版社 , 2006-8 , 15.00元,9,197482,有多少人会经历顿悟，就有更少的人甘愿自我放逐,,,,,,,,,,,,,,,
44,https://img9.doubanio.com/view/subject/s/public/s1800355.jpg,万历十五年,https://book.douban.com/subject/1041482/,[美] 黄仁宇 ,, 生活·读书·新知三联书店 , 1997-5 , 18.00元,9,190289,见微知著，历史观的颠覆,,,,,,,,,,,,,,,
45,https://img1.doubanio.com/view/subject/s/public/s2654869.jpg,城南旧事,https://book.douban.com/subject/1254588/,林海音 文 ,, 中国青年出版社 , 2003-7 , 16.00元,9.1,145673,长亭外，古道边，芳草碧连天,,,,,,,,,,,,,,,
46,https://img2.doubanio.com/view/subject/s/public/s3219163.jpg,艺术的故事,https://book.douban.com/subject/3162991/,[英] 贡布里希 (Sir E.H.Gombrich) , 范景中 , 广西美术出版社 , 2008-04 ,280,9.6,24213,从最早的洞窟绘画到当今的实验艺术,,,,,,,,,,,,,,,
47,https://img2.doubanio.com/view/subject/s/public/s2059791.jpg,卡拉马佐夫兄弟,https://book.douban.com/subject/1856494/,[俄] 费奥多尔·陀思妥耶夫斯基 , 荣如德 , 上海译文出版社 , 2006-8 , 25.00元,9.4,26917,错综复杂的社会、家庭矛盾和人性悲剧,,,,,,,,,,,,,,,
48,https://img1.doubanio.com/view/subject/s/public/s34099297.jpg,故事新编,https://book.douban.com/subject/2046909/,鲁迅 ,, 人民文学出版社 , 1973-12-01 , 0.31 元,9.4,37233,拾取古代传说，取一点因由，随意点染,,,,,,,,,,,,,,,
49,https://img9.doubanio.com/view/subject/s/public/s2157336.jpg,射雕英雄传,https://book.douban.com/subject/1044547/,金庸 ,, 生活·读书·新知三联书店 , 1999-04 , 47.00元,9.1,80832,侠之大者，为国为民,,,,,,,,,,,,,,,
50,https://img1.doubanio.com/view/subject/s/public/s34099290.jpg,朝花夕拾,https://book.douban.com/subject/1449352/,鲁迅 ,, 人民文学出版社 , 1973-4 , 0.25元,9,142339,在纷扰中寻出一点闲静,,,,,,,,,,,,,,,
51,https://img1.doubanio.com/view/subject/s/public/s1727290.jpg,追风筝的人,https://book.douban.com/subject/1770782/,[美] 卡勒德·胡赛尼 , 李继宏 , 上海人民出版社 , 2006-5 , 29.00元,8.9,770629,为你，千千万万遍,,,,,,,,,,,,,,,
52,https://img1.doubanio.com/view/subject/s/public/s32271209.jpg,寻路中国,https://book.douban.com/subject/5414391/,[美] 彼得·海斯勒 , 李雪顺 , 上海译文出版社 , 2011-1 , 33.00元,9,53603,《纽约客》驻北京记者驾车漫游中国大陆的经历,,,,,,,,,,,,,,,
53,https://img2.doubanio.com/view/subject/s/public/s2347562.jpg,刀锋,https://book.douban.com/subject/2035162/,[英]毛姆 , 周煦良 , 上海译文出版社 , 2007-3 , 18.00元,9,84280,一把刀的锋刃不容易越过；因此智者说得救之道是困难的,,,,,,,,,,,,,,,
54,https://img1.doubanio.com/view/subject/s/public/s33797467.jpg,厌女,https://book.douban.com/subject/25836270/,上野千鹤子 , 王兰 , 上海三联书店 , 2015-1 , 28.00元,9.1,66035,,,,,,,,,,,,,,,,
55,https://img9.doubanio.com/view/subject/s/public/s1043975.jpg,格林童话全集,https://book.douban.com/subject/1043008/,[德国]格林兄弟 , 魏以新 , 人民文学出版社 , 1994-11 , 21.45元,9,90752,一本有教育意义的书,,,,,,,,,,,,,,,
56,https://img1.doubanio.com/view/subject/s/public/s2962510.jpg,无人生还,https://book.douban.com/subject/3006581/,[英] 阿加莎・克里斯蒂 , 祁阿红 , 人民文学出版社 , 2008-3 ,19,9,138052,童谣杀人案,,,,,,,,,,,,,,,
57,https://img9.doubanio.com/view/subject/s/public/s8968135.jpg,树上的男爵,https://book.douban.com/subject/6789605/,(意)卡尔维诺 , 吴正仪 , 译林出版社 , 2012-4-1 , 30.00元,9.1,50897,是不是真的只有先与人疏离，才能最终与他们在一起？,,,,,,,,,,,,,,,
58,https://img9.doubanio.com/view/subject/s/public/s3254244.jpg,嫌疑人X的献身,https://book.douban.com/subject/3211779/,[日] 东野圭吾 , 刘子倩 , 南海出版公司 , 2008-9 ,28,8.9,502076,数学好是一种极致的浪漫,,,,,,,,,,,,,,,
59,https://img9.doubanio.com/view/subject/s/public/s34069455.jpg,中国少年儿童百科全书（全四册）,https://book.douban.com/subject/1028409/,林崇德 主编 ,, 浙江教育出版社 , 1991-4 , 168.00元,9.4,16472,,,,,,,,,,,,,,,,
60,https://img2.doubanio.com/view/subject/s/public/s27003191.jpg,鼠疫,https://book.douban.com/subject/24257229/,[法] 阿尔贝·加缪 , 刘方 , 上海译文出版社 , 2013-8 , 34.00元,9.1,67518,用别样的监禁生活再现某种监禁生活，与用不存在的事表现真事同等合理,,,,,,,,,,,,,,,
61,https://img1.doubanio.com/view/subject/s/public/s33640730.jpg,秋园,https://book.douban.com/subject/34998019/,杨本芬 ,, 北京联合出版公司 , 2020-6 , 38.00元,9,73605,,,,,,,,,,,,,,,,
62,https://img2.doubanio.com/view/subject/s/public/s1076372.jpg,黄金时代,https://book.douban.com/subject/1089243/,王小波 ,, 花城出版社 , 1999-3 , 19.00元,8.9,159607,我想爱，想吃，还想在一瞬间变成天上半明半暗的云,,,,,,,,,,,,,,,
63,https://img9.doubanio.com/view/subject/s/public/s1953384.jpg,史记（全十册）,https://book.douban.com/subject/1077847/,司马迁 , （索隐）司马贞，（正义）张守节 , 中华书局 , 1982-11 ,125,9.5,23295,史家之绝唱，无韵之离骚,,,,,,,,,,,,,,,
64,https://img1.doubanio.com/view/subject/s/public/s33956867.jpg,置身事内,https://book.douban.com/subject/35546622/,兰小欢 ,, 上海人民出版社 , 2021-8 , 65.00元,9.1,57736,,,,,,,,,,,,,,,,
65,https://img2.doubanio.com/view/subject/s/public/s4250062.jpg,傲慢与偏见,https://book.douban.com/subject/1083428/,[英] 奥斯丁 , 张玲 , 人民文学出版社 , 1993-7 , 13.00元,8.9,225119,所有现代言情小说的母体,,,,,,,,,,,,,,,
66,https://img9.doubanio.com/view/subject/s/public/s4521754.jpg,悲惨世界（上中下）,https://book.douban.com/subject/1205054/,[法] 雨果 , 李丹 , 人民文学出版社 , 1992-6 , 66.00元,9,61266,现实主义与浪漫主义的至高杰作,,,,,,,,,,,,,,,
67,https://img9.doubanio.com/view/subject/s/public/s1627374.jpg,西游记（全二册）,https://book.douban.com/subject/1029553/,吴承恩 , 黄肃秋 注释 , 人民文学出版社 , 2004-8 , 47.20元,9,81142,神魔皆有人情，精魅亦通世故,,,,,,,,,,,,,,,
68,https://img9.doubanio.com/view/subject/s/public/s4526465.jpg,台北人,https://book.douban.com/subject/5337248/,白先勇 ,, 广西师范大学出版社 , 2010-10 , 38.00元,9,65096,白先勇短篇小说集,,,,,,,,,,,,,,,
69,https://img2.doubanio.com/view/subject/s/public/s1979223.jpg,诗经,https://book.douban.com/subject/1883245/,孔丘 编订 ,, 北京出版社 , 2006-7 , 19.90元,9.4,26741,思无邪,,,,,,,,,,,,,,,
70,https://img9.doubanio.com/view/subject/s/public/s1768916.jpg,历史深处的忧虑,https://book.douban.com/subject/1027191/,林达 ,, 生活·读书·新知三联书店 , 1997-5 , 19.00元,9,44066,窥见美国社会的一扇窗,,,,,,,,,,,,,,,
71,https://img9.doubanio.com/view/subject/s/public/s26018916.jpg,神雕侠侣,https://book.douban.com/subject/1255624/,金庸 , 有1996年11月北平第4次印本 , 生活·读书·新知三联书店 , 1994-5 , 76.80元,8.9,97077,至情至性，情大于武,,,,,,,,,,,,,,,
72,https://img2.doubanio.com/view/subject/s/public/s27409671.jpg,永恒的终结,https://book.douban.com/subject/25829693/,[美] 艾萨克·阿西莫夫 , 崔正男 , 江苏凤凰文艺出版社 , 2014-9 , 32.00元,9.1,41917,关于时间旅行的终极奥秘和恢宏构想,,,,,,,,,,,,,,,
73,https://img9.doubanio.com/view/subject/s/public/s1486674.jpg,上帝掷骰子吗,https://book.douban.com/subject/1467022/,曹天元 ,, 辽宁教育出版社 , 2006-1 , 32.00元,9.2,32840,量子物理史话,,,,,,,,,,,,,,,
74,https://img1.doubanio.com/view/subject/s/public/s24611679.jpg,文学回忆录,https://book.douban.com/subject/20440644/,木心 口述 ,, 广西师范大学出版社 , 2013-1-10 , 98.00元,9.1,42360,木心留给世界的礼物,,,,,,,,,,,,,,,
75,https://img9.doubanio.com/view/subject/s/public/s34300626.jpg,始于极限,https://book.douban.com/subject/35966120/,[日] 上野千鹤子 , 曹逸冰 , 新星出版社 , 2022-9-20 ,59,9.1,43146,,,,,,,,,,,,,,,,
76,https://img9.doubanio.com/view/subject/s/public/s1020454.jpg,哭泣的骆驼,https://book.douban.com/subject/1029111/,三毛 ,, 哈尔滨出版社 , 2003-6 , 15.80元,9,55467,沙漠中寻常的生与死,,,,,,,,,,,,,,,
77,https://img1.doubanio.com/view/subject/s/public/s6240330.jpg,孽子,https://book.douban.com/subject/5337254/,白先勇 ,, 广西师范大学出版社 ,2010.1, 46.00元,9.1,40581,写给那一群， 在最深最深的黑夜里， 独自彷徨街头， 无所依归的孩子们,,,,,,,,,,,,,,,
78,https://img1.doubanio.com/view/subject/s/public/s29071620.jpg,一个叫欧维的男人决定去死,https://book.douban.com/subject/26672693/,[瑞典] 弗雷德里克·巴克曼 , 宁蒙 , 四川文艺出版社 , 2015-12 , 35.00元,9.1,60105,这个发生在瑞典的故事，如生命庆典般绚丽斑斓,,,,,,,,,,,,,,,
79,https://img1.doubanio.com/view/subject/s/public/s1008848.jpg,唐诗三百首,https://book.douban.com/subject/1013267/,蘅塘退士 ,, 中华书局 , 1984-07-01 ,0.65,9.4,24725,熟读唐诗三百首，不会吟诗也会吟,,,,,,,,,,,,,,,
80,https://img9.doubanio.com/view/subject/s/public/s2651394.jpg,灿烂千阳,https://book.douban.com/subject/2143732/,[美] 卡勒德·胡赛尼 , 李继宏 , 上海人民出版社 , 2007-9 , 28.00元,8.9,116274,唯有希望与爱可以驱散阴霾,,,,,,,,,,,,,,,
